case_id,govuk_slug,html_url,db_count,web_count,missing_count,missing_urls
01121f98-6eac-4502-9253-7aacbfe995ce,/residential-property-tribunal-decisions/101a-downs-road-london-e5-8ds-lon-slash-00am-slash-f77-slash-2023-slash-0067,https://www.gov.uk/residential-property-tribunal-decisions/101a-downs-road-london-e5-8ds-lon-slash-00am-slash-f77-slash-2023-slash-0067,1,2,1,https://assets.publishing.service.gov.uk/media/643fbf1522ef3b000f66f4b5/101A_Downs_Road_-_Decision_Reasons.pdf
0114113d-eedc-42b3-af20-217dd067884e,/residential-property-tribunal-decisions/16c-batoum-gardens-london-w6-7qd-lon-slash-00an-slash-f77-slash-2025-slash-0011,https://www.gov.uk/residential-property-tribunal-decisions/16c-batoum-gardens-london-w6-7qd-lon-slash-00an-slash-f77-slash-2025-slash-0011,1,2,1,https://assets.publishing.service.gov.uk/media/67c1c54eb0bb6528ee866c8f/Signed_Decision_16c_Batoum_.pdf
015e4bf3-d49f-4982-a208-cd632d16847e,/residential-property-tribunal-decisions/flat-27-vernon-court-hendon-way-london-nw2-2pe-lon-slash-00ag-slash-f77-slash-2023-slash-0254,https://www.gov.uk/residential-property-tribunal-decisions/flat-27-vernon-court-hendon-way-london-nw2-2pe-lon-slash-00ag-slash-f77-slash-2023-slash-0254,1,2,1,https://assets.publishing.service.gov.uk/media/65537a8d50475b0013c5b58f/Summary_Reasons_Fair_Rent_27_Vernon_Court.pdf
0171fc0e-933e-4382-9188-181a9672b030,/residential-property-tribunal-decisions/19-prince-rupert-court-gainsborough-way-freshbrook-swindon-wiltshire-sn5-8qq-chi-slash-00hx-slash-f77-slash-2024-slash-0010,https://www.gov.uk/residential-property-tribunal-decisions/19-prince-rupert-court-gainsborough-way-freshbrook-swindon-wiltshire-sn5-8qq-chi-slash-00hx-slash-f77-slash-2024-slash-0010,1,2,1,https://assets.publishing.service.gov.uk/media/663bc7a81834d96a0aa6d2e3/19_Prince_Rupert_Court__Reasons.pdf
01759f6c-73af-47f6-9a38-99b33f1456a5,/residential-property-tribunal-decisions/77-rocky-lane-liverpool-l16-1jb-man-00by-f77-2019-0021,https://www.gov.uk/residential-property-tribunal-decisions/77-rocky-lane-liverpool-l16-1jb-man-00by-f77-2019-0021,1,2,1,https://assets.publishing.service.gov.uk/media/5ccae956ed915d5dc437199e/77_Rocky_Lane_Written_Decision.pdf
01789ba7-2f25-4c83-b5e9-d7ce2428d26c,/residential-property-tribunal-decisions/7-wesley-court-116-city-road-edgbaston-birmingham-b16-0nl-bir-slash-00cn-slash-mnr-slash-2024-slash-0109,https://www.gov.uk/residential-property-tribunal-decisions/7-wesley-court-116-city-road-edgbaston-birmingham-b16-0nl-bir-slash-00cn-slash-mnr-slash-2024-slash-0109,1,2,1,https://assets.publishing.service.gov.uk/media/6707aa293b919067bb482f71/B16_0NL_BIR_00CN_MNR_2024_0109_Reasons.pdf
01ad2df9-87a0-4405-94b0-6269f844280f,/residential-property-tribunal-decisions/flat-b-97-mercers-road-london-n19-4ps-gb-slash-lon-slash-00au-slash-f77-slash-2024-slash-0143,https://www.gov.uk/residential-property-tribunal-decisions/flat-b-97-mercers-road-london-n19-4ps-gb-slash-lon-slash-00au-slash-f77-slash-2024-slash-0143,1,2,1,https://assets.publishing.service.gov.uk/media/66c0b236d10184fe9b13e332/240729__F77_Full_Reasons_Flat_B_97_Mercers_Road.pdf
01c28fb8-de82-4894-af43-9f6a4f5f3ff4,/residential-property-tribunal-decisions/6-redgrove-cottages-hatherley-lane-cheltenham-gloucestershire-gl51-6sh-chi-23ub-f77-2019-0018,https://www.gov.uk/residential-property-tribunal-decisions/6-redgrove-cottages-hatherley-lane-cheltenham-gloucestershire-gl51-6sh-chi-23ub-f77-2019-0018,1,2,1,https://assets.publishing.service.gov.uk/media/5d07b6a040f0b609c74cb81a/6_Redgrove_Cottages__Reasons.pdf
01e8921c-40ac-4b15-8afc-9e5c07a66c5c,/residential-property-tribunal-decisions/17a-tresco-road-london-se15-3py-lon-slash-oobe-slash-mnr-slash-2021-slash-0060,https://www.gov.uk/residential-property-tribunal-decisions/17a-tresco-road-london-se15-3py-lon-slash-oobe-slash-mnr-slash-2021-slash-0060,1,2,1,https://assets.publishing.service.gov.uk/media/60f7ff98e90e0764ce8267f6/Flat_A__17_Tresco_Road_-_Final_Statement_of_Reasons.pdf
02539933-9d91-4253-9d78-b2c243ffadd1,/residential-property-tribunal-decisions/flat-3-38-grafton-road-worthing-west-sussex-bn11-1qt-chi-slash-45uh-slash-mnr-slash-2024-slash-0171,https://www.gov.uk/residential-property-tribunal-decisions/flat-3-38-grafton-road-worthing-west-sussex-bn11-1qt-chi-slash-45uh-slash-mnr-slash-2024-slash-0171,1,2,1,https://assets.publishing.service.gov.uk/media/675081fb2956d2d4b1632ae0/Flat_3__38_Grafton_Road__Summary_Reasons.pdf
