case_id                             , govuk_slug                                                                                                                                                     , html_url                                                                                                                                                                         , db_count, web_count, missing_count, missing_urls
161d1614-7463-4148-b2dd-da57c4ee5280, /residential-property-tribunal-decisions/9-castle-road-southall-middlesex-ub2-4qe-lon-slash-00aj-slash-f77-slash-2024-slash-0269                               , https://www.gov.uk/residential-property-tribunal-decisions/9-castle-road-southall-middlesex-ub2-4qe-lon-slash-00aj-slash-f77-slash-2024-slash-0269                               ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/67bc5d3aba253db298782cb6/9_Castle_Road__Southall__Middlesex_UB2_4QE_-_Summary_reasons.pdf
163aa3a1-177c-4c28-8d43-ff9254385952, /residential-property-tribunal-decisions/22-portree-street-london-e14-0ht-lon-slash-00bg-slash-f77-slash-2021-slash-0077                                       , https://www.gov.uk/residential-property-tribunal-decisions/22-portree-street-london-e14-0ht-lon-slash-00bg-slash-f77-slash-2021-slash-0077                                       ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/60c8bb94e90e0743a7a70aa4/22_Portree_Street_-_Amended_Final_Decision.pdf
1665034b-11dd-4b9c-83a3-3ef45102d865, /residential-property-tribunal-decisions/mr-francis-morrow-man-slash-00cb-slash-hba-slash-2022-slash-0001                                                      , https://www.gov.uk/residential-property-tribunal-decisions/mr-francis-morrow-man-slash-00cb-slash-hba-slash-2022-slash-0001                                                      ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/63bd3eb2e90e073022d98109/MAN-00CB-HBA-2022-0001_Banning_Order_-_Morrow_.pdf
1680c5c8-b703-4c2a-ac72-b6e32444af31, /residential-property-tribunal-decisions/mam-slash-lon-slash-00ap-slash-f77-slash-2023-slash-0366-ground-floor-flat-1-11-church-lane-london-n8-7bu             , https://www.gov.uk/residential-property-tribunal-decisions/mam-slash-lon-slash-00ap-slash-f77-slash-2023-slash-0366-ground-floor-flat-1-11-church-lane-london-n8-7bu             ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/65e9afa43649a20011ed642e/Reasons_GFF_11_Church_Lane.pdf
16837bb1-03bc-4048-9773-3ba6a3a2f00e, /residential-property-tribunal-decisions/flat-4d-arlington-house-all-saints-avenue-margate-kent-ct9-1xp-hav-slash-29un-slash-mnr-slash-2024-slash-0519         , https://www.gov.uk/residential-property-tribunal-decisions/flat-4d-arlington-house-all-saints-avenue-margate-kent-ct9-1xp-hav-slash-29un-slash-mnr-slash-2024-slash-0519         ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/67829e8e363ac763c8ede4af/Flat_4D_Arlington_House__Summary_Reasons.pdf
1694c3dd-7dc4-4f4e-b68b-e3bbfa51d6aa, /residential-property-tribunal-decisions/14-lewisham-close-crawley-west-sussex-rh11-9lu-chi-slash-45ue-slash-f77-slash-2023-slash-0080                         , https://www.gov.uk/residential-property-tribunal-decisions/14-lewisham-close-crawley-west-sussex-rh11-9lu-chi-slash-45ue-slash-f77-slash-2023-slash-0080                         ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/65fefe7df1d3a065f132ac5f/14_Lewisham_Close__Reasons.pdf
16ca0c78-4226-4303-8bd0-9ddd473d20de, /residential-property-tribunal-decisions/11-beech-road-london-n11-2da-lon-slash-00ak-slash-f77-slash-2023-slash-0390                                           , https://www.gov.uk/residential-property-tribunal-decisions/11-beech-road-london-n11-2da-lon-slash-00ak-slash-f77-slash-2023-slash-0390                                           ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/65f1b03fff11701fff615a30/Final_1_11_Beech_Road_FR_SR.pdf
16ceeb8c-9839-46db-b60a-5abcd4979417, /residential-property-tribunal-decisions/6-barge-drive-southall-london-ub2-4fh-lon-slash-00aj-slash-mnr-slash-2023-slash-0413                                  , https://www.gov.uk/residential-property-tribunal-decisions/6-barge-drive-southall-london-ub2-4fh-lon-slash-00aj-slash-mnr-slash-2023-slash-0413                                  ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/65ba9f3927fccf000d4bd190/6_Barge_Drive_reasons.pdf
16f2e348-eee4-46ea-bede-e579fa442d8f, /residential-property-tribunal-decisions/49a-high-street-west-wickham-kent-br4-0lr-lon-slash-00af-slash-f77-slash-2024-slash-0667                              , https://www.gov.uk/residential-property-tribunal-decisions/49a-high-street-west-wickham-kent-br4-0lr-lon-slash-00af-slash-f77-slash-2024-slash-0667                              ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/6788edf2d0561c11b91d04b8/49A_High_Street_Final_Decision.pdf
1707ca82-e392-4d21-872f-6a5619436bee, /residential-property-tribunal-decisions/ironworks-58-dace-road-london-e3-2nx-lon-00bg-lsc-2019-0048-costs                                                     , https://www.gov.uk/residential-property-tribunal-decisions/ironworks-58-dace-road-london-e3-2nx-lon-00bg-lsc-2019-0048-costs                                                     ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/5d89ef74e5274a156810714b/rule_13_ironworks.pdf
17341a28-3a5e-4bb2-bd8b-3342580836b5, /residential-property-tribunal-decisions/hookwater-hookstone-lane-west-end-woking-surrey-gu24-9qp-chi-slash-43uj-slash-f77-slash-2022-slash-0026               , https://www.gov.uk/residential-property-tribunal-decisions/hookwater-hookstone-lane-west-end-woking-surrey-gu24-9qp-chi-slash-43uj-slash-f77-slash-2022-slash-0026               ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/63077a93e90e0729da484eef/Hookwater__Reasons.pdf
173f677a-f774-455c-a2ab-97bc9d2c6252, /residential-property-tribunal-decisions/first-floor-flat-64-church-road-richmond-surrey-tw10-6ln-lon-slash-00bd-slash-f77-slash-2023-slash-0027               , https://www.gov.uk/residential-property-tribunal-decisions/first-floor-flat-64-church-road-richmond-surrey-tw10-6ln-lon-slash-00bd-slash-f77-slash-2023-slash-0027               ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/6419d99ed3bf7f7fef3c365d/FFF__64_Church_Road_decision.pdf
175eb1b8-188b-4723-9748-b64baff498cd, /residential-property-tribunal-decisions/starcross-lodge-starcross-exeter-devon-ex6-8pb-chi-slash-18uh-slash-f77-slash-2023-slash-0088                         , https://www.gov.uk/residential-property-tribunal-decisions/starcross-lodge-starcross-exeter-devon-ex6-8pb-chi-slash-18uh-slash-f77-slash-2023-slash-0088                         ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/65f6a984af6a0d001a90d54b/Starcross_Lodge__Reasons.pdf
17853c7d-125b-423f-9a78-47c2d9634d8d, /residential-property-tribunal-decisions/flat-5-12-carlisle-parade-hastings-east-sussex-tn34-1jg-chi-slash-21ud-slash-mnr-slash-2022-slash-0074                , https://www.gov.uk/residential-property-tribunal-decisions/flat-5-12-carlisle-parade-hastings-east-sussex-tn34-1jg-chi-slash-21ud-slash-mnr-slash-2022-slash-0074                ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/632b655a8fa8f53cb5b97ec7/Flat_5__12_Carlisle_Parade__Reasons.pdf
17c622e6-a6c5-4951-a174-5d211082371b, /residential-property-tribunal-decisions/4-catchment-cottages-hampstead-lane-yalding-maidstone-kent-me18-6hl-chi-slash-29uh-slash-f77-slash-2022-slash-0035    , https://www.gov.uk/residential-property-tribunal-decisions/4-catchment-cottages-hampstead-lane-yalding-maidstone-kent-me18-6hl-chi-slash-29uh-slash-f77-slash-2022-slash-0035    ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/63750731d3bf7f720a7cd20a/4_Catchment_Cottages__Reasons.pdf
17d5619d-9c63-4bd0-9c05-716119f469cf, /residential-property-tribunal-decisions/lon-slash-00bd-slash-f77-slash-2024-slash-0044-21-godstone-road-twickenham-middlesex-tw1-1jy                          , https://www.gov.uk/residential-property-tribunal-decisions/lon-slash-00bd-slash-f77-slash-2024-slash-0044-21-godstone-road-twickenham-middlesex-tw1-1jy                          ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/661429982138738e3b031bc2/Signed_Decision_21.pdf
181d23d3-1caf-4766-bf4a-eb815cf3790e, /residential-property-tribunal-decisions/flat-5-st-anne-s-court-nizells-avenue-hove-bn3-1pr-chi-00ml-lis-2018-0061                                             , https://www.gov.uk/residential-property-tribunal-decisions/flat-5-st-anne-s-court-nizells-avenue-hove-bn3-1pr-chi-00ml-lis-2018-0061                                             ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/5cc0806140f0b6403d973ecf/5_St_Anne_s_Court_Hove_S.27a_costs_.pdf
1839b540-0f7d-4b07-864f-221dd2cca5ed, /residential-property-tribunal-decisions/lower-ground-floor-front-42-the-gardens-london-se22-9qg-lon-slash-00be-slash-f77-slash-2023-slash-0234                , https://www.gov.uk/residential-property-tribunal-decisions/lower-ground-floor-front-42-the-gardens-london-se22-9qg-lon-slash-00be-slash-f77-slash-2023-slash-0234                ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/651433403d3718000d6d0caa/42_The_Gardens_Summary_Reasons_Fair_Rent.pdf
1850f9c1-f362-4caa-abdd-8c2574432ec8, /residential-property-tribunal-decisions/36-langdale-court-moor-lane-amington-tamworth-b77-3at-bir-slash-41uk-slash-mnr-slash-2023-slash-0122                  , https://www.gov.uk/residential-property-tribunal-decisions/36-langdale-court-moor-lane-amington-tamworth-b77-3at-bir-slash-41uk-slash-mnr-slash-2023-slash-0122                  ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/65d719632197b200117fa81a/B77_3AT_BIR_41UK_MNR_2023_0122_appeal.pdf
18583ced-b9fe-4a4e-aef2-f204addb4a1a, /residential-property-tribunal-decisions/flat-3-80-upper-tulse-hill-london-sw2-2rp-lon-slash-00bk-slash-mnr-slash-2019-slash-0151                              , https://www.gov.uk/residential-property-tribunal-decisions/flat-3-80-upper-tulse-hill-london-sw2-2rp-lon-slash-00bk-slash-mnr-slash-2019-slash-0151                              ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/614da2d0e90e077a368ffc34/Flat_3__80_Tulse_Hill_Reasons_2021.pdf
18598213-7250-48d9-a228-1239c13435d7, /residential-property-tribunal-decisions/34-orbit-close-chatham-kent-me5-9nf-chi-29uh-f77-2019-0053                                                            , https://www.gov.uk/residential-property-tribunal-decisions/34-orbit-close-chatham-kent-me5-9nf-chi-29uh-f77-2019-0053                                                            ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/5dd80f7b40f0b650c194cac5/34_Orbit_Close__Reasons.pdf
188b48c8-df1f-4cdc-90eb-ac4f7b0af2a5, /residential-property-tribunal-decisions/flat-16-south-mill-apartments-hebden-street-e2-8fz-lon-slash-00am-slash-mnr-slash-2024-slash-0342                     , https://www.gov.uk/residential-property-tribunal-decisions/flat-16-south-mill-apartments-hebden-street-e2-8fz-lon-slash-00am-slash-mnr-slash-2024-slash-0342                     ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/67641dd1be7b2c675de3087c/Full_reasons_-_Flat_16_South_Mill_Apartments__Hebden_Street__E2_8FZ.pdf
18b1ba54-4d58-4287-8135-a4fefa16ea09, /residential-property-tribunal-decisions/35-disbrowe-road-london-w6-8qg-lon-slash-00an-slash-f77-slash-2024-slash-0040                                         , https://www.gov.uk/residential-property-tribunal-decisions/35-disbrowe-road-london-w6-8qg-lon-slash-00an-slash-f77-slash-2024-slash-0040                                         ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/66473972ae748c43d3793dbb/35_Disbrowe_Road_-_Summary_reasons.pdf
18b92070-0699-48d8-bce9-6786fe5d98fd, /residential-property-tribunal-decisions/flat-101-berry-court-st-peters-road-bournemouth-dorset-bh1-2lf-chi-slash-00hn-slash-mnr-slash-2024-slash-0152         , https://www.gov.uk/residential-property-tribunal-decisions/flat-101-berry-court-st-peters-road-bournemouth-dorset-bh1-2lf-chi-slash-00hn-slash-mnr-slash-2024-slash-0152         ,        1,         2,             1, https://assets.publishing.service.gov.uk/media/6722724a3ce5634f5f6ef5a3/Flat_101_Berry_Court__Summary_Reasons.pdf
